Comment,Likes,Time,Author
Ingat TNI bukan cuma pelindung masyarakat tapi mereka juga bisa jadi mesin pembunuh apalagi klo di kasih wewenang lebih,0,2 bulan yang lalu,@mohamadyogi2321
"Kalo saya setuju, Hidup Supremasi TNI... Kalo ga mau supremasi TNI, ya sudah supremasi politikus aja, atw supremasi DPR juga boleh, sekalian supremasi judol dan pinjol.. Dangdutan terus sampe subuh,, wkwkwk... Bebas pokoknya.. Kacau sudah, bebas nya kebablasan... Semua rakyat mesti kritis, ayoooo.. biar mantap.. Kritis nya kebablasan juga boleh lah.. itu kan democrazy, eh salah deng demokrasi
Hidup Indonesia!!",1,2 bulan yang lalu,@febritawakal8758
Woiii........keparat jgn maksakan keadaan rkyat mu yg memang tidak setuju uu TNI ini belom ada saja rkyat sdh menderita.yg menduduki setiap pt kebun kelapa sawit semua ada aparat yg masuk dn lebih ganas dari masyrkat yg mempunyai tanah dn lahan.,0,2 bulan yang lalu,@Bangtius-r6c
Pemahaman dangkal..,0,2 bulan yang lalu,@ruswinruswin2430
rakyat GK ngerti ..ngertiny Bhan sembako bs terbeli.pengangguran d tuntaskn,0,2 bulan yang lalu,@lilikliantono3137
Lama Lama seperti Negara Myanmar terjadi perang saudara,0,2 bulan yang lalu,@cintaku1945
gk ngaruh k rakyat...yg ngaruh perampasan aset,0,2 bulan yang lalu,@lilikliantono3137
Saya dukung RUU apapun Asal UU Koruptor Hukum Mati Di Sahkan!!!,0,2 bulan yang lalu,@Mrdevilchannelyt
"Saya pribadi nggak masalah dari militer masuk ke Kementrian/Lembaga yg ada kaitan dgn tugas kemiliteran. Tapi syaratnya : 1. Harus pensiun dari TNI, 2. Punya latar blkg akademis di bidangnya.
Karena jika menjabat tp msh aktif di militer maka ketika melakukan Korupsi mereka tidak biisa di proses menggunakan Peradilan Umum atau oleh Polisi/Jaksa/KPK.",0,2 bulan yang lalu,@korinadd
Alamat satu periode nih...,0,2 bulan yang lalu,@Zero_7711
Wez tuo umur kari diluk kok malah aneh aneh.... eling umur mbah mbah....,0,2 bulan yang lalu,@akbarsatriafitriawan9795
"Manusia 2 serakah jabatan dan kedudukan dan penghianat rakyat , orba jilid dua muLai berjalan",0,2 bulan yang lalu,@alikaaprilia8773
"Yg takut ,bukan kami sbagai rakyat embak ,tpi para rampok duit negara dan",0,2 bulan yang lalu,@AhmadPenji-i6o
Saya tidak terganggu dengan undang undang TNI ...,2,2 bulan yang lalu,@ZnRozaq
"Rakyat sdh ngga bodoh lg brooo...berantas KKB aj belum beres""",0,2 bulan yang lalu,@doyokganteng4416
Pemerintahan Rakus,0,2 bulan yang lalu,@CrapCrip
Apa benar yg demo ini pesanan dari institusi sebelah,1,2 bulan yang lalu,@pejuangcinta5103
Bubarkan DPR...!!!!!!,0,2 bulan yang lalu,@BaiHu-n1k
"Dwi fungsi masa dimunculin lagi,....anehnya Wakil Rakyat ttp kho SELALU BERSEBERANGAN DG RAKYAT. DPR dan rakyat ngga pernah sama.",0,2 bulan yang lalu,@bwingeowin4521
"Indonesia makin maju,
Banyakin tni dimana biar para politisi dan yg lain ketar ketir",0,2 bulan yang lalu,@abdhady6553
wkwkwkwk...banyak kaum bravo 100M yg comment,0,2 bulan yang lalu,@jimmyplatinitangirerung8015
Malah bagus lh demi keamanan.karena polisi sekarang GK bisa di utamakan untuk keamanan di lapangan,0,2 bulan yang lalu,@slotrecehreal6126
masyarakat sipil lebih hebat dari TNI (korupsinya),0,2 bulan yang lalu,@Khin_wee
Segitu g bergunanya kah POLISI smpai harus libatkan TNI di kementerian lain????,0,2 bulan yang lalu,@nabilamecca8257
TNI & Polisi = pasukan Komunis.,0,2 bulan yang lalu,@imajulianuel
Aneh DPR makin berkesan seperti bawahan presiden.,0,2 bulan yang lalu,@putrafase
Yg dimasukin TNI hanya yg berhubungan lgsg dgn pertahanan negara,0,2 bulan yang lalu,@m.faridjwajdi5047
Yg banyak korupsi selama ini TNI atau sipil ?,0,2 bulan yang lalu,@m.faridjwajdi5047
Berlebihan kritik ke TNI,0,2 bulan yang lalu,@m.faridjwajdi5047
Ya Allah kenapa aku wni 😞,0,2 bulan yang lalu,@Faiz_malazz66
"Yang takut disahkanya uu tni, itu koruptor bukan rakyat...",0,2 bulan yang lalu,@pujiyuli3107
Bravo TNI,0,2 bulan yang lalu,@Kayzan-l6q
Ingat!! tidak perlu terlalu respect berlebihan terhadap siapapun..karena itu akan buruk untuk jalannya hidupmu sendiri..,0,2 bulan yang lalu,@budil6623
"Gara gara gk mau di sah kan RUU prampasan aset, jadilah UU TNI, emang bravo ,memperkecil gerak polri dikit dmi sedikit,🎉",0,2 bulan yang lalu,@sodikrasta1356
Gue mau nunggu buzzer buzzer yg katanya si paling BRAVO TNI,0,2 bulan yang lalu,@dewasaputra-r3t
😂😂😂 pasien RSJ mana ini,0,2 bulan yang lalu,@herodesking7682
Lebih memang harus dilibatkan ....karena kalo tidak korupsi merajalela dan  orang pada seenaknya.  Yg tidak setuju berarti pro korupsi dan anti Indonesia maju,0,2 bulan yang lalu,@widiyantowidi736
Orang lain keadaan susah cari kerja malah kodok hijau dapat kerja double dasar pemimpin terlaknat,0,2 bulan yang lalu,@aliansyahsihombingsihombing
"Menurut saya gak ada dampaknya untuk warga sipil,coba baca bunyi pasal undang undangnya. Dasar orang yg demo pingin indonesia rusuh aja.
Allahualam bisowab",0,2 bulan yang lalu,@Agusdeliwahyudi-y6x
GENK SOLO MERAJALELA !! SEMUA JADI KETUA² POLRI DAN TNI !! GENK SOLO 🖕,0,2 bulan yang lalu,@condemned66
Kembali ke rezim militer...,0,2 bulan yang lalu,@susanto3560
Prabowo melempem akibat jadi pembantu jokowi dan keluarganya.,0,2 bulan yang lalu (diedit),@BungaMekar-i5s
Setuju,0,2 bulan yang lalu,@muhammaddion1349
S7 aja emang nya rakyat kecil bisa apa,0,2 bulan yang lalu,@mcBRAM13
Mermaidman dan bernacle boy memerintah.....ini negara bikini bottom,0,2 bulan yang lalu,@GustikomangSuardi
Mending tni daripada polisi,0,2 bulan yang lalu,@trinurhadi7636
Kalau ada pemilihan anggota DPR jngn prna mencoblos,0,2 bulan yang lalu,@Aang-ix5he
Mahasiswa mikir sekolah dulu aja..kecuali mahasiswa yg udh bs cari duit sendiri monggo demo g papa,0,2 bulan yang lalu,@hendarrajawalisakti6136
Koruptor dibiarin hidup sehat,0,2 bulan yang lalu,@taka_94
Oke gas oke gas negara bokek banyakan gaya😂,0,2 bulan yang lalu,@thomasaditigatujuh9193
"Oke gas oke gas ,  Nikmati ajh hidup di indonesia",0,2 bulan yang lalu,@abdulkholiq2510
"mungkin ada draf mengaktifkan petrus lagi bukan hanya residivis juga koruptor makanya gila"" menolaknya",0,2 bulan yang lalu,@atiksshantika7159
Bubar kan aja negara ini,0,2 bulan yang lalu,@nudhamachmadi5742
Setuju dan MANTAB,0,2 bulan yang lalu (diedit),@A-SSS-1
"Klo saya lebih suka TNI dikasih  luas kekuasaanya. Coba bandingin sekarang dg jaman suharto tentang keamanan masyarakat. Dulu gali bersih. Ormas bersih , lsm bersih. Dampak langsungnya rakyat tak takut. Coba ekarang...dimana mana kejahatan..dilindungi bahkan. Yg kuat tak tersentuh  yg lemah gk da fuit pasti walau benr pasti dikalhkan. jamn edan",0,2 bulan yang lalu,@RisangDananjaya-lt2dv
makan gratis bayarnya RUU TNI... bayar donk...????,0,2 bulan yang lalu,@YusSuf-o6p
Tlg ya kita lihat dulu apakah memang ada dampaknya bagi rakyat.kita jgn terlalu percaya pada orang orang yg tidak senang dgn pak prabowo,0,2 bulan yang lalu,@sapardi-y3v
"Dikasih sipil pun apa bisa bagus? Sdh terbukti Reformasi 25 tahun bukan buat Indonesia makin maju, malah Indonesia makin miskin. 
Rakyat Indonesia bebas berpendapat tapi ""miskin"", msh lebih baik ""dibungkam"" tp sejahtera.",0,2 bulan yang lalu,@afrizalrizal-p3q
"Sperti pengalihan isu.. kasus korupsi pertamina hampir 1000T gak terdengar lagi berita nya. Kejagung juga gak ada suara nya lagi padahal ahok sudah kasi banyak keterangan. Skrg gak ada berita nya lagi, sperti tidak terjadi apa apa.",0,2 bulan yang lalu,@danielgin-h7o
Hanya damkar di jalur benar,0,2 bulan yang lalu,@NurHayati-ym3wl
Nampaknya sangat bagus saat Negara situasi seperti ini.,0,2 bulan yang lalu,@hijirismail5215
"Kebijakan Prabowo yang Pro Kontra membuat Kegaduhan, jadilah Indonesia semakin Gelap. Investor semakin menjauh, korupsi marajalela",0,2 bulan yang lalu,@J-L-M
Untuk menguatkan posisi penguasa di republik ini memang sangat perlu memberikan posisi plus buat institusi TNI dan Polri 😂😂😂,1,2 bulan yang lalu,@suharyonoyono7319
Dampak nya hanya kerasa buat orang yg malas dan pengangguran,0,2 bulan yang lalu,@miniminiz-x4k
Saya dukung TNI,0,2 bulan yang lalu,@matropin894
Indonesia menuju kehancuran,0,2 bulan yang lalu,@23mixBorneo
turut bersalah memilih anggota DPR RI...,0,2 bulan yang lalu,@titinsumarni6309
Panik ga..... panik ga ? Koruptor pd panik 😂😂😂😂 klo g punx salah knp panik pak ???,0,2 bulan yang lalu,@sayed.hardiman3795
"Saya setuju,. Dwi fungsi mencegah kejahatan, bertindak kepada pelaku arogan, kriminal, yg di butuhkan masyarakat, karna slama ini polisi kagak becus, bisanya morotin duit masyarakat, entah itu lewat aduan kejahatan yg tidak cepat tanggap hanya kalau ada duit langsung gercap, menilang dangan mencari"" kesalahan,.",0,2 bulan yang lalu,@wifiqdoank3464
orde baru mau dibangkitkan lagi 😢,0,2 bulan yang lalu,@setinsetiawan2431
Menurut gua TNI lebih dapat di percaya,0,2 bulan yang lalu,@AerenStin
"Ada yg kepanasan dn ketakutan rupanya, makanya ribut.",0,2 bulan yang lalu,@meriadymaha1341
Yg jelas buat ruu perampasan aset koruptor sampai miskin dari pada buat ruu tni..wowo wowo,0,2 bulan yang lalu,@haykal1581
"TNI ngurus pertahanan,atau perang,bukan berpolitik.",0,2 bulan yang lalu,@BagusWisnu-kh1gp
"Itulah Para Mafia Polisi Dan Elik Politik Rakyak Kere ,Jalata",0,2 bulan yang lalu,@SusantoAnto-ys6cm
Klo tentara menguasai pekerjaan org sipil. Pas org sipil sendiri mau dikemanakan. Apa mau disuruh jdi babu diluar negri. Ini memalukan. Lha wong tni sdh punya gaji masih mau ambil gaji dri hak nya sipil klo bgitu apa gunanya kita bernegara,0,2 bulan yang lalu,@ramlijumali2868
Pemikiran yg picik,0,2 bulan yang lalu,@RompiHejovlog
"DPR setuju tentara aktif bisa masuk ke 16 instansi pemerintah tanpa harus mundur atau pensiun dini dari dinas militer. 

Enak ya, gaji dobel dobel, rakyat ditekan bayar pajak -  kerja dari subuh sampai menjelang subuh",0,2 bulan yang lalu,@Greeac-rz1zq
Memang sudah5 saatnya INI,0,2 bulan yang lalu,@gunturanaklanang2279
Dpr rapat diam2 tanpa melibatkan rakyat.. sebetulnya siapa yg mereka wakili?? Giliran soal korupsi kayak pada males nih DPR asuu,0,2 bulan yang lalu,@desainvisual8711
"Segala sesuatu yg di paksakan dan terburu2 pasti ada sesuatu,dlm sistem yg ada sekarang,apalagi UU itu sama dengan UU Dwifungsi ABRI zaman orba..intinya rakyat menolak",0,2 bulan yang lalu,@hafidzh8234
"konten tematik gini menurut sy sudah wajib tersedia oleh seluruh media, edukasi sipil biar warga melek dan gak dikadalin terus sm pemerintah dan dewan partei. sudah cukup rakyat indonesia selalu jadi korban kebijakan yg dibuat utk kepentingan segelintir orang dan kelompok yg merasa indonesia punya mereka",0,2 bulan yang lalu,@chickenfootforsoul
"TNI SEMAKIN AROGAN DAN KEBAL HUKUM..
WARGA SEMAKIN DI INJAK DAN TIDAK DI MANUSIAKAN..A
Seperti Dua sejoli yg ditabrak., bukannye dibawa ke RS malah DI BUANG KE SUNGAI 😂😂😂😂😂😂😂",0,2 bulan yang lalu,@agussubakir7322
"""Revisi UU TNI memang penting untuk memperkuat pertahanan, tetapi harus ada transparansi dan partisipasi publik. Jangan sampai pembahasan yang terburu-buru justru menimbulkan potensi penyalahgunaan wewenang dan mengaburkan batas antara ranah militer dan sipil. Demokrasi yang sehat selalu menempatkan pengawasan rakyat sebagai prioritas.""",0,2 bulan yang lalu,@DarienSamsul
Kalian tidak tauu ini politik demi bgsa ini...,0,2 bulan yang lalu,@Rafliakahmvs
Dampaknya rakyat yg nganggur susah cari kerja,0,2 bulan yang lalu,@petanimudawringinanom8022
"Saya malah setuju,udah banyak koruptor",0,2 bulan yang lalu,@ronigunawan9562
KUASAI SEMUA SEKTOR KARENA KAU PEGANG MESIN PEMBUNUH. LAKUKAN SESUKAMU. PUAS KAU???,0,2 bulan yang lalu,@alinafsin9855
bubar saja negara ini.kembali daerah2 jadi kerajaan sendiri2..,0,2 bulan yang lalu,@sangdurjana1980
Satu lagi tambahan nya: jd satpam perusahaan2 asing dan org2 kaya yg sering merampas tanah rakyat,0,2 bulan yang lalu,@UmarSahrawardi
Yg buat uu otak nya gk main yg terjadi di masa depan akhirnyaABS gk butuh sarjana mesthinya sekalian buat uu hps sekolah,0,2 bulan yang lalu,@saifulanwar2743
"Bubarkan aja kampus2, semua diisi TNI hehe...",0,2 bulan yang lalu,@guruh1231
Kenapa ga ruu utk memiskin kan koruptor n buat sekeluarga jdi gelndangan di jalanan sita smua aset hsil korupsi n aset pribadinya jg biar kapooook,0,2 bulan yang lalu,@raynamalina
"Buat apa bayar pajak,,gak ada gunanya,,semua pajak di salah gunakan dan di korupsi semua pejabat",0,2 bulan yang lalu,@Hasriani-c5b
"Ini mungkin agar orang2 sipil tidak semena2 karena yang saat ini warga sipil lakukan adalah yang punya uang yng berkuasa, semoga ada nya pak prabowo tidak ada yang semena2 dijalan maupun dimana pun, dan ngak ada ngkoh2 dan nci2 yang sengke sengke.. hidup prabowo",0,2 bulan yang lalu,@MobScoot
"sabar aj, pak Prabowo blum genap menjabat 1 tahun!! barangkali adanya revisi terbaru dapat berkembangnya Indonesia, revisi ini berbeda dari era Soeharto, DPRD mengatakan klo supremasi sipil di prioritaskan. so, klo revisi ini malah kembali ke era Soeharto, klian bisa demo besar-besaran. lah ini baru di sahkan malah demo dmna²",0,2 bulan yang lalu,@abakuraExe999
Kembalikan polri di bawah naungan Jendra TNI,0,2 bulan yang lalu,@mamorechanelbevaloid4007
Bayangkan bayangkan bayangkan betapa arogannya.,0,2 bulan yang lalu,@Iiswanto-j1f
"Demokrasi kebablasan ug bikin ancor.negeri ini ,hutang negara banyak, koruptor banyak, kau bicara demkrasi ??????",0,2 bulan yang lalu,@hery16061979
Cape kerja dipajakin negara buat kasih gaji org kek gini,0,2 bulan yang lalu,@winjesfleming1714
Tolak uud tni komunis,0,2 bulan yang lalu,@HarunAlkhafiz
"Banyak komen yg ngga ngerti maksudnya, semua hanya perkiraan asumsi dan retorika😅😅😅 terllau bnayak diisi org ilmu sosial jadinya debat mulu bah😅",0,2 bulan yang lalu,@BUDISANTOSO-pm3nl
"Jangan lupakan anak cucu pki yang ada menjabat di dpr atau jabatan apa pun
Kayanya mereka ingin menegakan kembali pki😊",0,2 bulan yang lalu,@ucihasantoby8485
"Emang bobrok sudah tata negara ini, apa lagi dapat pemimpin mantan mantu presiden orde baru",0,2 bulan yang lalu,@MohamadIndra-cg5iu
Mudah2an tahun 2029 bagi anggota pensiunan TNI dan Pensiunan POLRi tidak dipilih lagi karena merupakan tatanan undang undang yg sedang berjalan,0,2 bulan yang lalu,@AntonMangu
"Kita sebagai orang awam harus dukung RUU TNI apa kaga nih? kalian kan para pendukung dan pemilih Presiden Prabowo, masa kalian nolak ide RUU TNI yang dicetuskan presiden pilihanmu... katanya kamu pendukungnya.. gimana dong ini harus bagaimana? saya sebagai orang awam hanya bertanya",1,2 bulan yang lalu,@FreeKickZone
Bukan mengganggu tatanan sosial. Tp mengganggu yg mau korupsi.,0,2 bulan yang lalu,@syamahmad1610
Militer mencari status quo di publik dgn menghentikan reorganisasi kenaikan pangkat karena perpanjangan batas usia aktif prajurit!.,0,2 bulan yang lalu,@raguspatriantobsc6107
"Pak Prabowo bingung mau buat gebrakan apa buat negara, mau dukung petani nelayan pejabat bersekolah tinggi takut kalah kaya dengan orang lulusan SMA  SMP 😂",0,2 bulan yang lalu (diedit),@JinHunter-jh1ui
Setuju biar Petrus hidup lagi..,0,2 bulan yang lalu,@alifatoni9473
Siapa yg pilih prabowo hayooo??????,0,2 bulan yang lalu,@napoleonkingdom-p3b
PDIP MENOLAK MENSYAHKAN RUU MEMISKINKAN KORUPTOR DAN PERAMPASAN ASET. KALIAN HARUS TAHU ITÙ MAHASEWA TOLOL!!!,0,2 bulan yang lalu,@indonesiagaruda087
"KALIAN MENGAKU MAHASISWA, TAPI GOOGLING AJA GA BECUS ATAU PURA2.. BANYAK MANFAAT MENGUNTUNGKAN BAGI RAKYAT ATAS DWI FUNGSI ABRI",0,2 bulan yang lalu,@indonesiagaruda087
"RAKYAT & MAHASEWA TRS DIPERALAT PDIP YG SLL MJD OPOSISÌ PEMERINTAH. SJK ZAMAN SUHARTO, HABIBIE, SBY,  GUSDUR & KINI JOKOWI, PDIP DGN PERCY DR DI LUAR KEKUASAAN KRN SELAMA INI PEOPLE POWER MRK SERING BERHASIL MENJATUHKAN PEMERINTAH YG SAH. LALU APA YG PENDEMO DAPAT? PENYESALAN?",0,2 bulan yang lalu,@indonesiagaruda087
"RAKYAT & MAHASEWA TRS DIPERALAT PDIP YG SLL MJD OPOSISÌ PEMERINTAH. SJK ZAMAN SUHARTO, HABIBIE, SBY,  GUSDUR & KINI JOKOWI, PDIP DGN PERCY DR DI LUAR KEKUASAAN KRN SELAMA INI PEOPLE POWER MRK SERING BERHASIL MENJATUHKAN PEMERINTAH YG SAH. LALU APA YG PENDEMO DAPAT? PENYESALAN?",0,2 bulan yang lalu,@indonesiagaruda087
"TNI dijadikan preman DPR, DPR bagaikan raja sedangkan presiden gubernur menteri prajuritnya",1,2 bulan yang lalu,@andriyansah7037
KENAPA KETIKA PDIP BERKUASA DAN BELASAN KALI MENAIKKAN BBM. KALIAN GA PERNAH DEMO SEKALIPUN.? KARENA SESUNGGUHNYA PDIP ITULAH BIANG RICUH PENCIPTA DEMO2. RAKYAT JANGAN BODOH MAU DIPERALAT PDIP UNTUK MENJATUHKAN LAWAN.,0,2 bulan yang lalu,@indonesiagaruda087
Setuju,0,2 bulan yang lalu,@beeheroes1158
jogetin sja..ok gas ok gas ok gaaaaaaaasss,0,2 bulan yang lalu,@zairohiroh7091
"Prabowo memakmurkan TNI 😂😂 udh jelas"" UUD 45 prajurit aktiv gk boleh jd mentri. Kecuali udah pensiun ini mlh di rubaha UUD nya. Owlaha wo.. wo... lu emg pensiunan Tni tp gk usah gemukin rombongan lu jg kali 😂😂😂",0,2 bulan yang lalu,@ahmadsaifull5805
"Dari dulu orang sipil yang menjabat, korupsi semakin merajalela, mereka takut tni masuk, meraka tidakbisa korupsi lagi.. ayo dukun refisi UUD TNI dan UUD perampasan aset!!",0,2 bulan yang lalu,@igedebudayasa2751
KLU SIPIL YANG KERJA BANYAK KORUPNYQ..😂😂😂,0,2 bulan yang lalu,@groeajj217
ASN SIPIL BANYAK YQNG KORUP..,0,2 bulan yang lalu,@groeajj217
pemilu depan saya khawatir pak prabowo turun pendukungnya,0,2 bulan yang lalu,@Kebenaran1
"Bukan itu yang di takutkan masyarakat tapi tentang Pengawasan dan Pengendalian
1. Pengawasan dan pengendalian terhadap TNI oleh Dewan Perwakilan Rakyat (DPR).
2. Pembentukan lembaga pengawasan dan pengendalian TNI.
Masyarakat tau sendiri bagai mana peran DPR untuk menyampaikan pendapat dan usulan masyarakat apa sebenarnya peran DPR kepada masyarakat",0,2 bulan yang lalu,@b2dchanel-i2w
"Pilihanmu sendiri ya di nikmati saja...
Makanya pilih rekam jejak jgn pilih karena ada bansosnya",0,2 bulan yang lalu,@panjisuroso2661
Dampak nya buat kesejahteraan tirik,0,2 bulan yang lalu,@harlinovianto6283
hahaha...instansi yang dimasuki TNI takut dengan disiplinnya tentara..gak bsa lagi ongkang2 kaki lagi...gak bsa titip absen lgi..wkwkwkw,0,2 bulan yang lalu,@AdhiHermawan-y3f
"Cari kerja susah, PHK dimana mana, sudah jadi tentara polisi masih mau rangkap jabatan.. serakah sekali negara ini",0,2 bulan yang lalu (diedit),@sutarno6374
dari 10 ke 15?,0,2 bulan yang lalu,@heystudy9643
"Kita ribut2 RUU TNI, jadi gagal fokus ke RUU Perampasan aset Koruptor ....",0,2 bulan yang lalu,@a6u5tiar
Yang buru2 di sah kan adalah RUU itu UU Perampasan harta para Koruptor.,0,2 bulan yang lalu,@ayahibu3125
"Ya siap siap saja rakyat menderita, akibat salah pemimpin.",0,2 bulan yang lalu,@wibisono2755sangkalelaa
"Masih syukur RUU tni,daripada RUU polri,lebih gawat😅",0,2 bulan yang lalu,@wongclk
Kalau polisi apakah ada masalah yang sama dengan seperti ini ?,0,2 bulan yang lalu,@cikalsudrajad
"....Kpd POLISI/POL PP terdekat,.Mohon agar TOKOH2 LOKAL SUKU DAYAK dibwh ini DITANGKAP & DITIADAKAN saja, sbab mreka BIASA menggunakan KEAHLIAN & CIRI KHAS mreka dlm MENBUNUH MUSUH2X dgn RACIKAN RACUN yg sdh dipersiapkan dlm botol (saya sdh bbrp kali mengalamix),.TOKOH2 LOKAL DAYAK dimksd ialah IBLIS WILSON-BATITON JUNJANG/IBLIS SAPUNO GARUBUK SH/IBLIS KAYOMOI HARNO SE/KEL IBLIS Hajjah ONGOH MATSEH/IBLIS RUSLI KLIWON SH+ IBLIS IRADEWI TAYAU BA+ IBLIS INA PRAYAWATY TAYAU (tayau floris) /KEL IBLIS FD.LEIDEN+ ANAK2X,..Demikian utk dpt dilaksanakan secepatx agar tdk menambah korban & dosa lagi,.TKS TYM❤",0,2 bulan yang lalu,@lelusinseng403
