author,published_at,updated_at,like_count,text,video_id
@hasballahhas9403,2020-10-08T19:52:42Z,2020-10-08T19:52:42Z,0,Menurut saya ini mah uu cipta kerja ini malah sangat berpihak kepada pengusaha2 dan para pemegang modal.. dan sangat berbanding terbalik dengan kesejahteraan para buruh.,AgKEvHfdUpQ
@warnahitam5848,2020-10-08T19:11:01Z,2020-10-08T19:11:01Z,0,"Pelit sekali Mbak Host. Ada tuh Jaminan Kehilangan Kerja. Disaat mengalami PHK dan menganggur, ada tunjangan per bulan yg bisa di claim ke BPJS. Besaran dan lamanya jaminan kehilangan pekerjaan berlaku akan diatur pemerintah.",AgKEvHfdUpQ
@akhlisff9020,2020-10-08T17:44:05Z,2020-10-08T17:44:05Z,0,BEGO kuadrat kalo sama ngapain ditulis lagi...,AgKEvHfdUpQ
@andrykd8988,2020-10-08T17:31:29Z,2020-10-08T17:31:29Z,0,Akhir nya kerja kontrak bukan tahunan tapi 6 bulanan atau 10 bulanan agar perusahaan terhindar bayar kompensasi,AgKEvHfdUpQ
@andrykd8988,2020-10-08T17:28:06Z,2020-10-08T17:28:06Z,0,"Padahal presenter nya ini kerja kontrak, kamu itu kena dampak",AgKEvHfdUpQ
@cbhitschannel5718,2020-10-08T17:22:49Z,2020-10-08T17:22:49Z,8,Sudah ribut baru d jelaskan... Tuman,AgKEvHfdUpQ
@tommy-dv9dd,2020-10-08T16:56:43Z,2020-10-08T16:56:43Z,9,"Di tempat kerja ku mana ada cuti haid, mana ada cuti 2 bln setelah 6 thn krja, gaji pun semenah2 di bayar, sedangkan tempat bekerja ku PT mempekerjakan 200 orang,
Tapi apalah daya kami orang kecil tidal bisa dan mengerti protes. Lucu nya kota jambi 😶",AgKEvHfdUpQ
@legendaryreyz,2020-10-08T16:16:36Z,2020-10-08T16:16:36Z,22,"1. saya dapat berita TKA bebas PPH, sementara pegawai lokal tetap bayar PPH, apakah benar ? kalau iya, ini bahaya ini apalagi di negeri kita, misal dokumen di palsukan, lalu nama2nya mirip nama orang asing bisa dijadikan abuse bebas pajak dong ?
2. 3:31 ""AKAN DIATUR PP"", kata akan diatur itu sudah ada atau baru akan diatur ?
3. 3:58 ""SELAMANYA KONTRAK, BELUM TENTU BENAR TERJADI"" itu maksudnya bisa iya bisa enggak ? berarti tetap ada kemungkinan selamanya ngontrak ?
4. 4:25 ""OUTSOURCING TIDAK DIBATASI JENIS PEKERJAAN"" apakah menjadi semua jenis pekerjaan jadi boleh outsourcing begitu ? sementara kita semua tau, dengan adanya outsourcing itu sebenarnya bisnis yang aneh : Pengusaha - Outsourcing - Pekerja, nah si outsourcing ini ga ngapa2in dapat uang keringat si pekerja atau bisa dikatakan gaji sudah kecil dipotong lagi outsourcing ?
5. 6:20 Istirahat 1 hari dalam seminggu nanti bisa di abuse, misalkan saya pengusaha kebab, lalu saya buat saja jam kerja per hari 6 jam karena efektif jualan pada sore hingga malam, jadi pekerja saya pekerjakan pada pukul 3 sore sampai dengan pukul 9 malam selama 6 hari kerja. Sudah pasti pekerja lebih memilih 8 jam kerja per hari dengan 2 hari libur.
6. 6:47 ya klo ini gausah dipertanyakan, berarti memang menghilangkan cuti setelah 6 tahun kerja
7. 10:59 sama yang ini juga mengurangi uang pesangon tidak ditanyakan.
8. Uang pensiun karena usia tua belum dibahas ?",AgKEvHfdUpQ
@aksanrudiwibowo2791,2020-10-08T16:14:09Z,2020-10-08T16:14:09Z,2,"Cnbc ini kan tv nya para pebisnis dan pengusaha,,jadi ya wajar



Emang lu yakin pemerintah akan menerbitkan peraturan turunan dari hal hal yg tidak di sebutkan di omnybuss law?",AgKEvHfdUpQ
@parkshin1793,2020-10-08T16:09:08Z,2020-10-08T16:12:41Z,2,"tp menurut gue , terlepas dr hoaks2 itu yaa, DPR jg udah nggak sopan banget sih, buru2 ngesahin uu ini, padahal sblm covid udah pernah didemo, dan dpr belum jelasin scr detail ke masyarakat , eh tau tau udah sah in aja.. pantes rakyat marah,  setidaknya sosialisasikan dulu dgn benar,, klarifikasi ke rakyat, jelasin kalo misal rakyat salah paham..  jgn tutup telinga..katanya dewan perwakilan rakyat?",AgKEvHfdUpQ
@imamsaefulrouf1559,2020-10-08T14:50:27Z,2020-10-08T14:50:27Z,0,Kita bisa akses/ baca isi UU cipta kerja yang sah dimana ya ? Ada situsnya kah ?,AgKEvHfdUpQ
@mualiminlimin8424,2020-10-08T14:03:25Z,2020-10-08T14:03:25Z,1,"Klo Perkerja proyek ngga ada undang"" nya,,harus upah  minimum pekerja proyek perhari 200.000,,",AgKEvHfdUpQ
@PERINTIS,2020-10-08T13:34:01Z,2020-10-08T13:34:01Z,1,"sbenrnya yang bener yang mana sih, saya liat di uu ciptaker yang pengaturan maslh jam kerja dalam seminggu  masih sama kaya yang dulu, bedanya cuma yg baru tidak untuk sektor usaha. artiny masih ada 2 pilihan mau 5 hari kerja atau 6 hari kerja. kok di media byk yang nyebutin 8 jam kerja dalam waktu 6 hari selaama 1 minggu. yang tau jawab ya",AgKEvHfdUpQ
@anakkostan5368,2020-10-08T13:31:09Z,2020-10-08T13:31:09Z,8,Dengan UU Naker yang sebelumnya ajah masih ada perusahaan yang ngakalin peraturan...,AgKEvHfdUpQ
@dedy_setiawan,2020-10-08T13:09:31Z,2020-10-08T13:09:31Z,3,Yg bener yg mana.. Masih Nunggu PP lagi turunan nya.. Klo gak ada demo gak usah d turunin PP nya... Kan sdh aman.. Hehehe.. Rakyat berdoa smoga yg dzolim kelak jd buruh abadi yg kerjanya panen buah khuldi..,AgKEvHfdUpQ
@sutrisnoefendi4990,2020-10-08T11:51:25Z,2020-10-08T11:51:25Z,0,"seblmnya, mestinya sebarkan dulu uuck itu biar difahami seulruh rakyat, uu tidak hanya diketahui dpr saja spy .tenang klo dah faham gituuu.",AgKEvHfdUpQ
@Denipras1412,2020-10-08T11:51:14Z,2020-10-08T11:51:14Z,7,Program nya bagus tp banyak hoaks tersebar via Whatsapp dan SMS yg gak sesuai pasal. Dan banyak yg gampang terhasut. Akhirnya demo deh anarkis,AgKEvHfdUpQ
@franciscosikte8559,2020-10-08T11:50:51Z,2020-10-08T11:50:51Z,0,Omong kosong ujung2 para pekerja yang menderita,AgKEvHfdUpQ
@easytech388,2020-10-08T11:45:25Z,2020-10-08T11:45:25Z,3,"jangan percaya, CNBC Indonesia di suap elit politik",AgKEvHfdUpQ
@Melissa-zy6qi,2020-10-08T11:13:38Z,2020-10-08T11:13:38Z,4,"Lah kemarin waktu RI kalah bersaing dgn Vietnam dpt pabrik Samsung pada marah2. Sekarang di atur marah2 lagi. Aneh wong jadi buruh tapi minta gaji direktur? Buruh itu kalau mau bersaing ya harus paling2. Itu nature nya. Buruh harus paling murah, paling cepat menghasilkan dsb. Di ASEAN, cost utk hire pegawai di Indo itu paling mahal.",AgKEvHfdUpQ
@ysps750,2020-10-08T09:46:42Z,2020-10-08T09:47:20Z,0,"Maksimal kerja 8 jam/ hari atau 40 jam/minggu,ya pasti di maksimalkan sama perusahaan,tapi Upah Minum pasti akan d minimumkan sama perusahaan,,jdi yg di untungkan siapa,,pengusha donk,,",AgKEvHfdUpQ
@hairulamin4299,2020-10-08T09:43:18Z,2020-10-08T09:43:18Z,3,Mbank nya cantik,AgKEvHfdUpQ
@suryosupraptono727,2020-10-08T09:10:06Z,2020-10-08T09:10:06Z,4,"HATI-HATI KALAU MEMBEDAH, JANGAN DIPULAS/DIPLINNTIR SEHINGA TERJADI CULAS. BEDAH VERSI MEDIA SERINGKALI TIDAK SESUAI MAKNANYA DENGAN BEDAH OLEH SIPEMBUATNYA, KARENA SUDUT PANDANG DAN KEPENTINGANNYA BERBEDA. APALAGI KALAU ADA KEPENTINGAN MEMOJOKKAN/MENYALAHKAN PEMERINTAH DAN MENGUNTUNGKAN OPOSISI ATAU PEMBENCI PEMERINTAH. TERMASUK KALAU BOSS MEDIA TV-NYA PUNYA KEPENTINGAN BISNIS TERTENTU AKAN TERJADI PEMUTARBALIKAN MAKSUD.",AgKEvHfdUpQ
@Dwi-yb7rk,2020-10-08T09:07:11Z,2020-10-08T09:07:11Z,16,"Sbelum draft RUU kluar aj uda bnyk poster"" profokatif trsebar

Prtanyaannya mreka dpt dr mna pasal"" hoax itu ?? Gw yakin yg mlintir pasal"" dan nyebarin hoax itu psti jg dr kalangan DPR sndiri krna cma lingkup mreka yg tau krna mreka sndiri yg nherancang.",AgKEvHfdUpQ
@zimayasalsabila1552,2020-10-08T08:46:42Z,2020-10-08T08:46:42Z,1,Hoax . Ga ada yg pro,AgKEvHfdUpQ
@andoimanuel2783,2020-10-08T08:36:19Z,2020-10-08T08:36:19Z,0,Mantul,AgKEvHfdUpQ
@JuraganXhamster,2020-10-08T08:04:22Z,2020-10-08T08:04:22Z,3,"Sekali2 yang demo2, sama mahasiswa main gih keluar negeri terutama korea, intip2 dikit ketanaga kerjaan negara lain, dan apa manfaat dan bagaimana negara mereka bisa cepet banget berkembang dan maju. Dikorea lo males2an kerja jangan harap punya gaji lebih. Disini kerja normal 8 jam perhari, tapi ada lembur wajib 2 jam, jadi 10 jam kerja. Plus di tambah lagi lembur tambahan 4 jam lagi jadi 14 jam. Rata2 cuma ada 2 ship. Kadang pulang kerja cuma punya waktu 8 jam, belum mandi, masak, dan mainan hp bentar, udah habis 2 jam. Waktu tidur cuma 6 jam malah bahkan cuma 4 jam. Tapi semua terbayar pas tanggal gajian. Liat slip gaji beda jauh sama yg males2an. Karena pabrik gak selamanya ramai ada masa sepinya, jadi kalau pabrik ramai semangat pada kerja. Karena pas pabrik sepi kerjaan cuma 8 jam, dan malah pada ngeluh gak ada lemburan. Ayo semangat... kita salip tuh korea. Dikorea hidup cuma untuk kerja.",AgKEvHfdUpQ
@anangchannel768,2020-10-08T07:50:29Z,2020-10-08T07:50:29Z,4,"Cukup UUD 1945 
yang mengsejahtrakn dan mengutamaknn rakyat nya",AgKEvHfdUpQ
@lubangpuki9585,2020-10-08T07:28:45Z,2020-10-08T07:28:45Z,12,Ayo penganguran ramaikan😂,AgKEvHfdUpQ
@danidani5545,2020-10-08T07:22:46Z,2020-10-08T07:22:46Z,33,Giliran berita begini sepi,AgKEvHfdUpQ
@nizhafaneszha9270,2020-10-08T05:29:36Z,2020-10-08T05:29:36Z,6,Kira kira yang demo itu baca GK ya ?????,AgKEvHfdUpQ
@rakunc7459,2020-10-08T04:31:40Z,2020-10-08T04:31:40Z,11,"Intinya nungguin PP sama pepres baru, senjata kampanye lg",AgKEvHfdUpQ
@danidani5545,2020-10-08T04:25:09Z,2020-10-08T04:25:09Z,38,"Sebenarnya bagus , banyak yang kemakan hoax terus demo . Aku sebagai pekerja juga amati dulu. Jgn percaya langsung sama temen ,temen emang kadang tae dibilang hoax marah2",AgKEvHfdUpQ
@chandrashekar8805,2020-10-08T04:18:39Z,2020-10-08T04:18:39Z,4,cantik sekali....,AgKEvHfdUpQ
@codygarbrant1163,2020-10-08T04:17:09Z,2020-10-08T04:17:09Z,0,Request UU Cipta Potong Tangan bagi Pencuri,AgKEvHfdUpQ
@raihanhanTek,2020-10-08T04:11:20Z,2020-10-08T04:11:20Z,34,"Dan ini hasil rangkuman gua sebagaimana cipta kerja ada plus minusnya.

Untuk masalah upah, upah yang di maksud per jam itu itu khusus pekerja jasa & paruh waktu. Maksudnya gimana?

https://www.google.com/amp/s/amp.kompas.com/money/read/2019/12/27/213800126/catat-skema-upah-per-jam-hanya-untuk-pekerja-jasa-dan-paruh-waktu

Contoh Pekerja Jasa
Nelayan
Artis
Petani
Peternak
Pelukis
Juru Masak
Percetakan
Selengkapnya https://parararam.com/jenis-pekerjaan-yang-menghasilkan-barang/amp/

Untuk Pekerja Paruh Waktu itu
1. Konten Kreator
2. Fotografi
3. Penerjemah
Selengkapnya https://uptown.id/id/2019/12/09/14-pekerjaan-paruh-waktu-terbaik-untuk-mahasiswa/

Untuk masalah upah Kabupaten/kota, Kabupaten tidak bisa semena-mena. Untuk merubah upah/gaji, gubernur / bupati harus melihat kondisi ekonomi di suatu daerah seperti misal nih daerah itu terjadi kondisi ekonomi yang kurang baik, kondisi perusahaan sedang tidak membaik.

Untuk Haid, cuti,phk semua masih sama. Yang baru di cipta kerja itu phk. Jika terdapat pegawai di phk akan mendapatkan benefit seperti skill, uang, dan perusahaan baru.",AgKEvHfdUpQ
@robyilham07,2020-10-08T04:04:02Z,2020-10-08T04:04:02Z,11,"Tiap media beda2 informasinya, jdi bingung",AgKEvHfdUpQ
@inggah4993,2020-10-08T03:58:59Z,2020-10-08T03:58:59Z,0,Rasanya....,AgKEvHfdUpQ
@mailgeger,2020-10-08T03:41:05Z,2020-10-08T03:41:05Z,0,DPR rasa odading mang oleh,AgKEvHfdUpQ
@Umam-ku9ix,2020-10-04T13:19:41Z,2020-10-04T13:19:41Z,0,Fisip fisip fisip huuuh😅,j3PdQt5au40
@sanamowa,2021-02-08T03:32:18Z,2021-02-08T03:32:18Z,0,"Nama : Alysha Namora 
Kelas : XI IPA 1

Video materi jelas dan dapat dipahami, menarii juga karena diberi animasi. Hanya sesaat jd ada jeda sedikit lama karena menggambar animasinya dulu. Tapi secara keseluruhan bagus dan menarik👍🏻",Ixu4JCA1kvo
@rohman0171,2019-06-14T06:20:12Z,2019-06-14T06:20:12Z,0,"Nama :Abdul Rohman
Kls Xips 2
No: 01
 Vidio nya sangat dan mudah untuk di pelajari para siswa dalam belajar mengajar",Ixu4JCA1kvo
@riskieriaputra1215,2019-06-14T00:58:27Z,2019-06-14T00:58:27Z,0,"Nama:riski eria putra
Kelas:XI IPS 4
NO:26
Vidionya sangat bagus dan akan mudah dipelajari oleh para siswa",Ixu4JCA1kvo
@nuruloktaviani7772,2019-06-13T00:52:46Z,2019-06-13T00:52:46Z,0,"Nama:nurul dila Oktaviani
Kelas:Xl-ips 4
No absen:23


Menurut saya vidionya sangat bagus sekali,dan vidionya mudah di pahami untuk menambah pengetahuan",Ixu4JCA1kvo
@isunsunjani651,2019-06-13T00:52:10Z,2019-06-13T00:52:10Z,0,"Nama : Sunjani (28)
kelas : Xl IPS 4
Menurut saya video ini sangat mudah di mengerti bagi siswa.",Ixu4JCA1kvo
@cahayamulya1318,2019-06-01T02:20:13Z,2019-06-01T02:20:13Z,0,"Nama : Nur cahaya mulya
Absen : 18
Kelas : XI IPS 2


Menurut saya , videonya sudah bagus dan lengkap",Ixu4JCA1kvo
@BagaskaraKara-pe6od,2019-06-01T01:38:37Z,2019-06-01T01:38:37Z,0,"Nama :Bagaskara
Kls: Xl-ips4
Video sangat bagus dan patut di apresiasi",Ixu4JCA1kvo
@ahmadriyadi3190,2019-05-31T02:04:14Z,2019-05-31T02:04:14Z,0,"Nama: Ahmad Riyadi
No:01
Kelas:XI IPS 4
Menurut saya video ini sudah baik dan mudah di pahami bagi siswa siswi sma",Ixu4JCA1kvo
@muhammadsyifaulkhoir5290,2019-05-31T01:55:12Z,2019-05-31T01:55:12Z,0,"Nama : Muhammad Syifa'ul Khoir
Kelas : XI.ips.4

Vidio ini sangat mudah untuk dipahami dan mudah untuk dipelajari.",Ixu4JCA1kvo
@adityajuliardi2120,2019-05-29T07:01:14Z,2019-05-29T07:01:14Z,0,"Nama : adhitiya dwi juliardi 
No : 02
Kelas : XI IPS 3 
Menurut saya tentang vidio ini adalah penjelasan nya sangat bagus dan penambahan kartun"" nya membuat siswa tidak bosan dan penjelasan nya sangat rapi",Ixu4JCA1kvo
@demakdemakcell3433,2019-05-29T05:58:35Z,2019-05-29T05:58:35Z,0,"Nama khoirin nisa 
kls xi ips 2
no 11 

menurut saya vidio ini sangat bagus memudah kan siswa dalam belajar dan juga dalam penulisan bahasa mudah di pahami.",Ixu4JCA1kvo
@aksanurridho7527,2019-05-29T03:01:07Z,2019-05-29T03:01:07Z,0,"nama;ksanur ridho
no;03
vidionya sangat bagus dan mudah dipahami siswa vidionya juga tidak membingunkan",Ixu4JCA1kvo
@nurulhidayati3313,2019-05-29T00:52:31Z,2019-05-29T00:52:31Z,0,"Nama:Nurul hidayati.
Kelas:X1 ips 3
No:20
Menurut saya video tersebut sudah bagus dan sangat membantu dalam proses belajar, sehingga siswa dapat memahami dan menguasai materi pembelajaran tersebut.",Ixu4JCA1kvo
